dteday,instant,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,cnt_category,temp_category,cnt_binned,temp_binned
2012-10-09,15421,4,1,10,17,0,2,1,2,21.32,25.0,68.0,11.0014,73,733,806,High,Mild,High,Mild
2012-10-09,15422,4,1,10,18,0,2,1,2,20.5,24.240000000000002,72.0,15.001299999999999,26,758,784,High,Mild,High,Mild
2012-10-09,15423,4,1,10,19,0,2,1,2,20.5,24.240000000000002,72.0,11.0014,31,483,514,High,Mild,High,Mild
2012-10-09,15424,4,1,10,20,0,2,1,2,20.5,24.240000000000002,72.0,11.0014,30,330,360,High,Mild,High,Mild
2012-10-09,15425,4,1,10,21,0,2,1,2,19.68,23.485,77.0,8.9981,16,209,225,High,Mild,High,Mild
2012-10-09,15426,4,1,10,22,0,2,1,2,19.68,23.485,77.0,6.0032,7,155,162,Medium,Mild,Medium,Mild
2012-10-09,15427,4,1,10,23,0,2,1,2,19.68,23.485,77.0,6.0032,8,76,84,Medium,Mild,Medium,Mild
2012-10-10,15428,4,1,10,0,0,3,1,2,18.86,22.725,88.0,6.0032,0,33,33,Low,Mild,Low,Mild
2012-10-10,15429,4,1,10,1,0,3,1,2,18.86,22.725,88.0,0.0,2,6,8,Low,Mild,Low,Mild
2012-10-10,15430,4,1,10,2,0,3,1,2,18.86,22.725,88.0,0.0,2,6,8,Low,Mild,Low,Mild
2012-10-10,15431,4,1,10,3,0,3,1,2,18.86,22.725,88.0,0.0,0,6,6,Low,Mild,Low,Mild
2012-10-10,15432,4,1,10,4,0,3,1,2,18.86,22.725,88.0,7.0015,0,6,6,Low,Mild,Low,Mild
2012-10-10,15433,4,1,10,5,0,3,1,2,18.86,22.725,88.0,6.0032,2,38,40,Low,Mild,Low,Mild
2012-10-10,15434,4,1,10,6,0,3,1,2,18.86,22.725,88.0,6.0032,3,172,175,Medium,Mild,Medium,Mild
2012-10-10,15435,4,1,10,7,0,3,1,1,18.86,22.725,82.0,7.0015,9,498,507,High,Mild,High,Mild
2012-10-10,15436,4,1,10,8,0,3,1,1,20.5,24.240000000000002,77.0,11.0014,33,806,839,High,Mild,High,Mild
2012-10-10,15437,4,1,10,9,0,3,1,1,22.14,25.759999999999998,60.0,19.0012,35,331,366,High,Mild,High,Mild
2012-10-10,15438,4,1,10,10,0,3,1,1,22.96,26.515,52.0,19.999499999999998,27,190,217,High,Mild,High,Mild
2012-10-10,15439,4,1,10,11,0,3,1,1,22.14,25.759999999999998,52.0,12.998000000000001,53,238,291,High,Mild,High,Mild
2012-10-10,15440,4,1,10,12,0,3,1,1,22.14,25.759999999999998,56.00000000000001,15.001299999999999,78,312,390,High,Mild,High,Mild
2012-10-10,15441,4,1,10,13,0,3,1,1,22.96,26.515,49.0,0.0,60,237,297,High,Mild,High,Mild
2012-10-10,15442,4,1,10,14,0,3,1,1,24.599999999999998,31.06,40.0,11.0014,63,208,271,High,Mild,High,Mild
2012-10-10,15443,4,1,10,15,0,3,1,1,24.599999999999998,31.06,40.0,11.0014,58,261,319,High,Mild,High,Mild
2012-10-10,15444,4,1,10,16,0,3,1,1,24.599999999999998,31.06,40.0,15.001299999999999,92,474,566,High,Mild,High,Mild
2012-10-10,15445,4,1,10,17,0,3,1,1,23.779999999999998,27.275,43.0,15.001299999999999,91,857,948,High,Mild,High,Mild
2012-10-10,15446,4,1,10,18,0,3,1,2,22.96,26.515,49.0,11.0014,57,787,844,High,Mild,High,Mild
2012-10-10,15447,4,1,10,19,0,3,1,2,22.96,26.515,46.0,39.000699999999995,32,534,566,High,Mild,High,Mild
2012-10-10,15448,4,1,10,20,0,3,1,1,21.32,25.0,48.0,32.9975,21,371,392,High,Mild,High,Mild
2012-10-10,15449,4,1,10,21,0,3,1,1,20.5,24.240000000000002,51.0,23.9994,18,251,269,High,Mild,High,Mild
2012-10-10,15450,4,1,10,22,0,3,1,1,18.86,22.725,55.00000000000001,19.999499999999998,27,170,197,Medium,Mild,Medium,Mild
2012-10-10,15451,4,1,10,23,0,3,1,1,18.04,21.97,57.99999999999999,12.998000000000001,17,119,136,Medium,Mild,Medium,Mild
2012-10-11,15452,4,1,10,0,0,4,1,1,18.04,21.97,51.0,8.9981,1,41,42,Low,Mild,Low,Mild
2012-10-11,15453,4,1,10,1,0,4,1,1,18.04,21.97,47.0,12.998000000000001,1,10,11,Low,Mild,Low,Mild
2012-10-11,15454,4,1,10,2,0,4,1,1,17.22,21.21,50.0,8.9981,4,7,11,Low,Mild,Low,Mild
2012-10-11,15455,4,1,10,3,0,4,1,1,17.22,21.21,47.0,19.999499999999998,0,3,3,Low,Mild,Low,Mild
2012-10-11,15456,4,1,10,4,0,4,1,1,16.400000000000002,20.455000000000002,50.0,16.997899999999998,0,10,10,Low,Mild,Low,Mild
2012-10-11,15457,4,1,10,5,0,4,1,1,14.76,17.424999999999997,50.0,11.0014,0,42,42,Low,Mild,Low,Mild
2012-10-11,15458,4,1,10,6,0,4,1,1,14.76,17.424999999999997,50.0,11.0014,1,158,159,Medium,Mild,Medium,Mild
2012-10-11,15459,4,1,10,7,0,4,1,1,14.76,16.665,50.0,16.997899999999998,11,467,478,High,Mild,High,Mild
2012-10-11,15460,4,1,10,8,0,4,1,1,15.58,19.695,46.0,26.0027,25,773,798,High,Mild,High,Mild
2012-10-11,15461,4,1,10,9,0,4,1,1,16.400000000000002,20.455000000000002,43.0,26.0027,27,328,355,High,Mild,High,Mild
2012-10-11,15462,4,1,10,10,0,4,1,1,18.04,21.97,41.0,23.9994,39,165,204,High,Mild,High,Mild
2012-10-11,15463,4,1,10,11,0,4,1,1,18.86,22.725,36.0,0.0,76,175,251,High,Mild,High,Mild
2012-10-11,15464,4,1,10,12,0,4,1,1,18.86,22.725,36.0,0.0,47,279,326,High,Mild,High,Mild
2012-10-11,15465,4,1,10,13,0,4,1,1,20.5,24.240000000000002,31.0,7.0015,48,243,291,High,Mild,High,Mild
2012-10-11,15466,4,1,10,14,0,4,1,1,21.32,25.0,32.0,6.0032,78,270,348,High,Mild,High,Mild
2012-10-11,15467,4,1,10,15,0,4,1,1,21.32,25.0,34.0,11.0014,102,358,460,High,Mild,High,Mild
2012-10-11,15468,4,1,10,16,0,4,1,1,20.5,24.240000000000002,36.0,8.9981,68,413,481,High,Mild,High,Mild
2012-10-11,15469,4,1,10,17,0,4,1,1,20.5,24.240000000000002,39.0,19.0012,90,737,827,High,Mild,High,Mild
2012-10-11,15470,4,1,10,18,0,4,1,1,18.86,22.725,44.0,11.0014,64,628,692,High,Mild,High,Mild
2012-10-11,15471,4,1,10,19,0,4,1,1,18.04,21.97,51.0,8.9981,81,662,743,High,Mild,High,Mild
2012-10-11,15472,4,1,10,20,0,4,1,1,17.22,21.21,62.0,11.0014,27,388,415,High,Mild,High,Mild
2012-10-11,15473,4,1,10,21,0,4,1,1,17.22,21.21,62.0,8.9981,24,236,260,High,Mild,High,Mild
2012-10-11,15474,4,1,10,22,0,4,1,1,16.400000000000002,20.455000000000002,66.0,11.0014,10,167,177,Medium,Mild,Medium,Mild
2012-10-11,15475,4,1,10,23,0,4,1,1,17.22,21.21,57.99999999999999,6.0032,10,176,186,Medium,Mild,Medium,Mild
2012-10-12,15476,4,1,10,0,0,5,1,1,16.400000000000002,20.455000000000002,66.0,7.0015,8,60,68,Medium,Mild,Medium,Mild
2012-10-12,15477,4,1,10,1,0,5,1,1,16.400000000000002,20.455000000000002,66.0,6.0032,8,29,37,Low,Mild,Low,Mild
2012-10-12,15478,4,1,10,2,0,5,1,1,16.400000000000002,20.455000000000002,66.0,6.0032,0,16,16,Low,Mild,Low,Mild
2012-10-12,15479,4,1,10,3,0,5,1,1,14.76,18.18,76.0,6.0032,0,6,6,Low,Mild,Low,Mild
2012-10-12,15480,4,1,10,4,0,5,1,1,14.76,18.18,76.0,7.0015,0,8,8,Low,Mild,Low,Mild
2012-10-12,15481,4,1,10,5,0,5,1,1,14.76,18.18,81.0,6.0032,2,33,35,Low,Mild,Low,Mild
2012-10-12,15482,4,1,10,6,0,5,1,1,13.940000000000001,17.424999999999997,81.0,6.0032,3,140,143,Medium,Mild,Medium,Mild
2012-10-12,15483,4,1,10,7,0,5,1,1,14.76,18.18,81.0,6.0032,8,384,392,High,Mild,High,Mild
2012-10-12,15484,4,1,10,8,0,5,1,1,17.22,21.21,71.0,6.0032,34,711,745,High,Mild,High,Mild
2012-10-12,15485,4,1,10,9,0,5,1,1,20.5,24.240000000000002,39.0,19.999499999999998,26,374,400,High,Mild,High,Mild
2012-10-12,15486,4,1,10,10,0,5,1,1,21.32,25.0,36.0,19.999499999999998,75,200,275,High,Mild,High,Mild
2012-10-12,15487,4,1,10,11,0,5,1,1,22.14,25.759999999999998,37.0,23.9994,61,252,313,High,Mild,High,Mild
2012-10-12,15488,4,1,10,12,0,5,1,1,22.14,25.759999999999998,39.0,31.0009,75,312,387,High,Mild,High,Mild
2012-10-12,15489,4,1,10,13,0,5,1,1,22.96,26.515,37.0,26.0027,81,300,381,High,Mild,High,Mild
2012-10-12,15490,4,1,10,14,0,5,1,1,22.96,26.515,37.0,31.0009,109,262,371,High,Mild,High,Mild
2012-10-12,15491,4,1,10,15,0,5,1,1,21.32,25.0,42.0,30.002599999999997,138,317,455,High,Mild,High,Mild
2012-10-12,15492,4,1,10,16,0,5,1,1,18.86,22.725,41.0,23.9994,108,412,520,High,Mild,High,Mild
2012-10-12,15493,4,1,10,17,0,5,1,1,18.86,22.725,38.0,26.0027,131,706,837,High,Mild,High,Mild
2012-10-12,15494,4,1,10,18,0,5,1,1,18.04,21.97,38.0,19.999499999999998,76,566,642,High,Mild,High,Mild
2012-10-12,15495,4,1,10,19,0,5,1,1,17.22,21.21,41.0,15.001299999999999,40,453,493,High,Mild,High,Mild
2012-10-12,15496,4,1,10,20,0,5,1,1,17.22,21.21,47.0,8.9981,28,280,308,High,Mild,High,Mild
2012-10-12,15497,4,1,10,21,0,5,1,1,16.400000000000002,20.455000000000002,54.0,12.998000000000001,21,169,190,Medium,Mild,Medium,Mild
2012-10-12,15498,4,1,10,22,0,5,1,1,16.400000000000002,20.455000000000002,47.0,19.999499999999998,17,143,160,Medium,Mild,Medium,Mild
2012-10-12,15499,4,1,10,23,0,5,1,1,14.76,17.424999999999997,56.99999999999999,12.998000000000001,11,89,100,Medium,Mild,Medium,Mild
2012-10-13,15500,4,1,10,0,0,6,0,1,14.76,18.18,56.99999999999999,6.0032,31,218,249,High,Mild,High,Mild
2012-10-13,15501,4,1,10,1,0,6,0,1,13.940000000000001,16.665,53.0,8.9981,23,123,146,Medium,Mild,Medium,Mild
2012-10-13,15502,4,1,10,2,0,6,0,1,13.940000000000001,16.665,53.0,12.998000000000001,7,60,67,Medium,Mild,Medium,Mild
2012-10-13,15503,4,1,10,3,0,6,0,1,13.120000000000001,15.15,66.0,15.001299999999999,2,13,15,Low,Mild,Low,Mild
2012-10-13,15504,4,1,10,4,0,6,0,1,12.299999999999999,15.15,65.0,11.0014,2,9,11,Low,Mild,Low,Mild
2012-10-13,15505,4,1,10,5,0,6,0,1,12.299999999999999,14.395,61.0,12.998000000000001,0,11,11,Low,Mild,Low,Mild
2012-10-13,15506,4,1,10,6,0,6,0,1,12.299999999999999,14.395,61.0,12.998000000000001,5,23,28,Low,Mild,Low,Mild
2012-10-13,15507,4,1,10,7,0,6,0,1,12.299999999999999,15.15,61.0,11.0014,10,60,70,Medium,Mild,Medium,Mild
2012-10-13,15508,4,1,10,8,0,6,0,1,13.940000000000001,17.424999999999997,53.0,7.0015,23,151,174,Medium,Mild,Medium,Mild
2012-10-13,15509,4,1,10,9,0,6,0,1,14.76,18.18,50.0,6.0032,46,220,266,High,Mild,High,Mild
2012-10-13,15510,4,1,10,10,0,6,0,1,16.400000000000002,20.455000000000002,43.0,0.0,82,265,347,High,Mild,High,Mild
2012-10-13,15511,4,1,10,11,0,6,0,1,17.22,21.21,35.0,8.9981,192,335,527,High,Mild,High,Mild
2012-10-13,15512,4,1,10,12,0,6,0,1,18.04,21.97,35.0,0.0,202,371,573,High,Mild,High,Mild
2012-10-13,15513,4,1,10,13,0,6,0,1,18.86,22.725,36.0,12.998000000000001,235,435,670,High,Mild,High,Mild
2012-10-13,15514,4,1,10,14,0,6,0,1,19.68,23.485,33.0,12.998000000000001,243,354,597,High,Mild,High,Mild
2012-10-13,15515,4,1,10,15,0,6,0,1,20.5,24.240000000000002,36.0,12.998000000000001,251,364,615,High,Mild,High,Mild
2012-10-13,15516,4,1,10,16,0,6,0,1,20.5,24.240000000000002,31.0,12.998000000000001,294,343,637,High,Mild,High,Mild
2012-10-13,15517,4,1,10,17,0,6,0,1,18.86,22.725,38.0,11.0014,193,335,528,High,Mild,High,Mild
2012-10-13,15518,4,1,10,18,0,6,0,1,18.86,22.725,44.0,8.9981,174,299,473,High,Mild,High,Mild
2012-10-13,15519,4,1,10,19,0,6,0,1,18.04,21.97,44.0,11.0014,73,259,332,High,Mild,High,Mild
2012-10-13,15520,4,1,10,20,0,6,0,1,16.400000000000002,20.455000000000002,54.0,6.0032,57,198,255,High,Mild,High,Mild
2012-10-13,15521,4,1,10,21,0,6,0,1,16.400000000000002,20.455000000000002,57.99999999999999,12.998000000000001,47,157,204,High,Mild,High,Mild
2012-10-13,15522,4,1,10,22,0,6,0,1,16.400000000000002,20.455000000000002,62.0,0.0,33,156,189,Medium,Mild,Medium,Mild
2012-10-13,15523,4,1,10,23,0,6,0,1,17.22,21.21,57.99999999999999,19.999499999999998,27,98,125,Medium,Mild,Medium,Mild
2012-10-14,15524,4,1,10,0,0,0,0,1,16.400000000000002,20.455000000000002,71.0,16.997899999999998,8,103,111,Medium,Mild,Medium,Mild
2012-10-14,15525,4,1,10,1,0,0,0,1,17.22,21.21,77.0,19.0012,16,96,112,Medium,Mild,Medium,Mild
2012-10-14,15526,4,1,10,2,0,0,0,1,16.400000000000002,20.455000000000002,76.0,6.0032,8,58,66,Medium,Mild,Medium,Mild
2012-10-14,15527,4,1,10,3,0,0,0,1,17.22,21.21,77.0,19.999499999999998,3,25,28,Low,Mild,Low,Mild
2012-10-14,15528,4,1,10,4,0,0,0,1,17.22,21.21,77.0,19.0012,2,10,12,Low,Mild,Low,Mild
2012-10-14,15529,4,1,10,5,0,0,0,1,16.400000000000002,20.455000000000002,82.0,12.998000000000001,5,6,11,Low,Mild,Low,Mild
2012-10-14,15530,4,1,10,6,0,0,0,1,16.400000000000002,20.455000000000002,82.0,11.0014,4,20,24,Low,Mild,Low,Mild
2012-10-14,15531,4,1,10,7,0,0,0,1,17.22,21.21,82.0,15.001299999999999,7,44,51,Medium,Mild,Medium,Mild
2012-10-14,15532,4,1,10,8,0,0,0,1,18.04,21.97,77.0,12.998000000000001,28,104,132,Medium,Mild,Medium,Mild
2012-10-14,15533,4,1,10,9,0,0,0,2,19.68,23.485,67.0,19.0012,62,161,223,High,Mild,High,Mild
2012-10-14,15534,4,1,10,10,0,0,0,1,22.14,25.759999999999998,56.00000000000001,12.998000000000001,150,278,428,High,Mild,High,Mild
2012-10-14,15535,4,1,10,11,0,0,0,1,22.96,26.515,52.0,19.999499999999998,156,338,494,High,Mild,High,Mild
2012-10-14,15536,4,1,10,12,0,0,0,1,25.419999999999998,31.06,46.0,22.0028,200,362,562,High,Hot,High,Hot
2012-10-14,15537,4,1,10,13,0,0,0,1,26.240000000000002,31.06,41.0,30.002599999999997,218,401,619,High,Hot,High,Hot
2012-10-14,15538,4,1,10,14,0,0,0,1,27.060000000000002,31.06,39.0,27.999299999999998,249,368,617,High,Hot,High,Hot
2012-10-14,15539,4,1,10,15,0,0,0,1,27.060000000000002,31.06,39.0,27.999299999999998,213,355,568,High,Hot,High,Hot
2012-10-14,15540,4,1,10,16,0,0,0,1,26.240000000000002,31.06,41.0,19.999499999999998,203,378,581,High,Hot,High,Hot
2012-10-14,15541,4,1,10,17,0,0,0,1,26.240000000000002,31.06,44.0,12.998000000000001,193,346,539,High,Hot,High,Hot
2012-10-14,15542,4,1,10,18,0,0,0,1,23.779999999999998,27.275,60.0,16.997899999999998,134,319,453,High,Mild,High,Mild
2012-10-14,15543,4,1,10,19,0,0,0,1,22.96,26.515,64.0,15.001299999999999,68,268,336,High,Mild,High,Mild
2012-10-14,15544,4,1,10,20,0,0,0,1,22.14,25.759999999999998,73.0,15.001299999999999,48,198,246,High,Mild,High,Mild
2012-10-14,15545,4,1,10,21,0,0,0,1,22.96,26.515,73.0,30.002599999999997,40,156,196,Medium,Mild,Medium,Mild
2012-10-14,15546,4,1,10,22,0,0,0,1,22.96,26.515,73.0,26.0027,38,87,125,Medium,Mild,Medium,Mild
2012-10-14,15547,4,1,10,23,0,0,0,2,22.96,26.515,68.0,19.0012,27,78,105,Medium,Mild,Medium,Mild
2012-10-15,15548,4,1,10,0,0,1,1,2,22.96,26.515,73.0,16.997899999999998,17,31,48,Low,Mild,Low,Mild
2012-10-15,15549,4,1,10,1,0,1,1,2,23.779999999999998,27.275,64.0,26.0027,5,24,29,Low,Mild,Low,Mild
2012-10-15,15550,4,1,10,2,0,1,1,2,23.779999999999998,27.275,64.0,23.9994,1,5,6,Low,Mild,Low,Mild
2012-10-15,15551,4,1,10,3,0,1,1,2,22.96,26.515,73.0,16.997899999999998,2,2,4,Low,Mild,Low,Mild
2012-10-15,15552,4,1,10,4,0,1,1,2,22.96,26.515,68.0,15.001299999999999,1,9,10,Low,Mild,Low,Mild
2012-10-15,15553,4,1,10,5,0,1,1,2,22.96,26.515,73.0,19.0012,2,38,40,Low,Mild,Low,Mild
2012-10-15,15554,4,1,10,6,0,1,1,2,22.96,26.515,73.0,19.999499999999998,6,141,147,Medium,Mild,Medium,Mild
2012-10-15,15555,4,1,10,7,0,1,1,2,23.779999999999998,27.275,68.0,22.0028,15,461,476,High,Mild,High,Mild
2012-10-15,15556,4,1,10,8,0,1,1,2,24.599999999999998,30.305,64.0,26.0027,24,713,737,High,Mild,High,Mild
2012-10-15,15557,4,1,10,9,0,1,1,3,24.599999999999998,29.544999999999998,69.0,26.0027,31,328,359,High,Mild,High,Mild
2012-10-15,15558,4,1,10,10,0,1,1,2,24.599999999999998,29.544999999999998,73.0,26.0027,43,125,168,Medium,Mild,Medium,Mild
2012-10-15,15559,4,1,10,11,0,1,1,2,24.599999999999998,29.544999999999998,73.0,26.0027,88,175,263,High,Mild,High,Mild
2012-10-15,15560,4,1,10,12,0,1,1,3,24.599999999999998,28.79,78.0,22.0028,73,211,284,High,Mild,High,Mild
2012-10-15,15561,4,1,10,13,0,1,1,2,22.96,26.515,88.0,15.001299999999999,37,109,146,Medium,Mild,Medium,Mild
2012-10-15,15562,4,1,10,14,0,1,1,2,24.599999999999998,28.79,78.0,19.0012,57,128,185,Medium,Mild,Medium,Mild
2012-10-15,15563,4,1,10,15,0,1,1,1,24.599999999999998,28.79,78.0,22.0028,70,190,260,High,Mild,High,Mild
2012-10-15,15564,4,1,10,16,0,1,1,1,22.96,26.515,64.0,19.999499999999998,76,371,447,High,Mild,High,Mild
2012-10-15,15565,4,1,10,17,0,1,1,1,22.96,26.515,64.0,16.997899999999998,96,670,766,High,Mild,High,Mild
2012-10-15,15566,4,1,10,18,0,1,1,3,22.14,25.759999999999998,77.0,8.9981,52,540,592,High,Mild,High,Mild
2012-10-15,15567,4,1,10,19,0,1,1,3,21.32,25.0,83.0,6.0032,12,227,239,High,Mild,High,Mild
2012-10-15,15568,4,1,10,20,0,1,1,2,21.32,25.0,72.0,26.0027,19,237,256,High,Mild,High,Mild
2012-10-15,15569,4,1,10,21,0,1,1,1,21.32,25.0,59.0,22.0028,16,190,206,High,Mild,High,Mild
2012-10-15,15570,4,1,10,22,0,1,1,1,20.5,24.240000000000002,59.0,19.0012,8,118,126,Medium,Mild,Medium,Mild
2012-10-15,15571,4,1,10,23,0,1,1,1,18.86,22.725,63.0,15.001299999999999,9,72,81,Medium,Mild,Medium,Mild
2012-10-16,15572,4,1,10,0,0,2,1,1,18.86,22.725,63.0,26.0027,3,45,48,Low,Mild,Low,Mild
2012-10-16,15573,4,1,10,1,0,2,1,1,18.04,21.97,67.0,12.998000000000001,4,9,13,Low,Mild,Low,Mild
2012-10-16,15574,4,1,10,2,0,2,1,1,18.04,21.97,67.0,8.9981,2,1,3,Low,Mild,Low,Mild
2012-10-16,15575,4,1,10,3,0,2,1,1,17.22,21.21,67.0,7.0015,0,2,2,Low,Mild,Low,Mild
2012-10-16,15576,4,1,10,4,0,2,1,1,17.22,21.21,67.0,11.0014,0,7,7,Low,Mild,Low,Mild
2012-10-16,15577,4,1,10,5,0,2,1,1,17.22,21.21,67.0,16.997899999999998,5,47,52,Medium,Mild,Medium,Mild
2012-10-16,15578,4,1,10,6,0,2,1,1,17.22,21.21,67.0,11.0014,4,168,172,Medium,Mild,Medium,Mild
2012-10-16,15579,4,1,10,7,0,2,1,1,17.22,21.21,67.0,6.0032,20,505,525,High,Mild,High,Mild
2012-10-16,15580,4,1,10,8,0,2,1,1,18.04,21.97,62.0,0.0,35,800,835,High,Mild,High,Mild
2012-10-16,15581,4,1,10,9,0,2,1,1,19.68,23.485,55.00000000000001,16.997899999999998,32,323,355,High,Mild,High,Mild
2012-10-16,15582,4,1,10,10,0,2,1,1,20.5,24.240000000000002,48.0,19.0012,65,157,222,High,Mild,High,Mild
2012-10-16,15583,4,1,10,11,0,2,1,1,20.5,24.240000000000002,45.0,27.999299999999998,56,172,228,High,Mild,High,Mild
2012-10-16,15584,4,1,10,12,0,2,1,2,21.32,25.0,45.0,22.0028,69,256,325,High,Mild,High,Mild
2012-10-16,15585,4,1,10,13,0,2,1,1,21.32,25.0,45.0,19.0012,68,260,328,High,Mild,High,Mild
2012-10-16,15586,4,1,10,14,0,2,1,1,22.14,25.759999999999998,39.0,16.997899999999998,94,214,308,High,Mild,High,Mild
2012-10-16,15587,4,1,10,15,0,2,1,1,22.14,25.759999999999998,41.0,22.0028,76,270,346,High,Mild,High,Mild
2012-10-16,15588,4,1,10,16,0,2,1,1,22.14,25.759999999999998,39.0,19.0012,79,367,446,High,Mild,High,Mild
2012-10-16,15589,4,1,10,17,0,2,1,1,21.32,25.0,39.0,12.998000000000001,104,839,943,High,Mild,High,Mild
2012-10-16,15590,4,1,10,18,0,2,1,1,20.5,24.240000000000002,42.0,11.0014,71,767,838,High,Mild,High,Mild
2012-10-16,15591,4,1,10,19,0,2,1,1,19.68,23.485,48.0,0.0,40,491,531,High,Mild,High,Mild
2012-10-16,15592,4,1,10,20,0,2,1,1,18.86,22.725,55.00000000000001,0.0,35,397,432,High,Mild,High,Mild
2012-10-16,15593,4,1,10,21,0,2,1,1,18.86,22.725,63.0,0.0,19,176,195,Medium,Mild,Medium,Mild
2012-10-16,15594,4,1,10,22,0,2,1,1,16.400000000000002,20.455000000000002,71.0,6.0032,18,163,181,Medium,Mild,Medium,Mild
2012-10-16,15595,4,1,10,23,0,2,1,1,16.400000000000002,20.455000000000002,71.0,0.0,23,176,199,Medium,Mild,Medium,Mild
2012-10-17,15596,4,1,10,0,0,3,1,1,15.58,19.695,76.0,0.0,1,48,49,Low,Mild,Low,Mild
2012-10-17,15597,4,1,10,1,0,3,1,1,15.58,19.695,76.0,0.0,3,14,17,Low,Mild,Low,Mild
2012-10-17,15598,4,1,10,2,0,3,1,1,15.58,19.695,76.0,0.0,4,12,16,Low,Mild,Low,Mild
2012-10-17,15599,4,1,10,3,0,3,1,1,14.76,18.94,87.0,0.0,0,7,7,Low,Mild,Low,Mild
2012-10-17,15600,4,1,10,4,0,3,1,1,14.76,18.18,81.0,6.0032,0,4,4,Low,Mild,Low,Mild
2012-10-17,15601,4,1,10,5,0,3,1,2,14.76,18.94,81.0,0.0,2,39,41,Low,Mild,Low,Mild
2012-10-17,15602,4,1,10,6,0,3,1,1,15.58,19.695,82.0,0.0,7,171,178,Medium,Mild,Medium,Mild
2012-10-17,15603,4,1,10,7,0,3,1,1,14.76,18.18,81.0,7.0015,15,449,464,High,Mild,High,Mild
2012-10-17,15604,4,1,10,8,0,3,1,2,16.400000000000002,20.455000000000002,76.0,0.0,38,779,817,High,Mild,High,Mild
2012-10-17,15605,4,1,10,9,0,3,1,2,17.22,21.21,77.0,0.0,38,344,382,High,Mild,High,Mild
2012-10-17,15606,4,1,10,10,0,3,1,2,18.86,22.725,67.0,0.0,60,168,228,High,Mild,High,Mild
2012-10-17,15607,4,1,10,11,0,3,1,2,20.5,24.240000000000002,51.0,6.0032,78,156,234,High,Mild,High,Mild
2012-10-17,15608,4,1,10,12,0,3,1,2,21.32,25.0,48.0,11.0014,71,261,332,High,Mild,High,Mild
2012-10-17,15609,4,1,10,13,0,3,1,2,22.14,25.759999999999998,49.0,8.9981,73,237,310,High,Mild,High,Mild
2012-10-17,15610,4,1,10,14,0,3,1,2,22.96,26.515,43.0,11.0014,82,188,270,High,Mild,High,Mild
2012-10-17,15611,4,1,10,15,0,3,1,2,23.779999999999998,27.275,43.0,15.001299999999999,62,239,301,High,Mild,High,Mild
2012-10-17,15612,4,1,10,16,0,3,1,1,22.96,26.515,52.0,12.998000000000001,70,396,466,High,Mild,High,Mild
2012-10-17,15613,4,1,10,17,0,3,1,1,22.14,25.759999999999998,56.00000000000001,7.0015,122,766,888,High,Mild,High,Mild
2012-10-17,15614,4,1,10,18,0,3,1,1,21.32,25.0,59.0,11.0014,90,794,884,High,Mild,High,Mild
2012-10-17,15615,4,1,10,19,0,3,1,1,20.5,24.240000000000002,72.0,12.998000000000001,49,467,516,High,Mild,High,Mild
2012-10-17,15616,4,1,10,20,0,3,1,1,20.5,24.240000000000002,72.0,8.9981,54,360,414,High,Mild,High,Mild
2012-10-17,15617,4,1,10,21,0,3,1,1,18.86,22.725,82.0,12.998000000000001,28,301,329,High,Mild,High,Mild
2012-10-17,15618,4,1,10,22,0,3,1,1,18.86,22.725,88.0,16.997899999999998,17,198,215,High,Mild,High,Mild
2012-10-17,15619,4,1,10,23,0,3,1,1,18.86,22.725,88.0,15.001299999999999,15,84,99,Medium,Mild,Medium,Mild
2012-10-18,15620,4,1,10,0,0,4,1,1,18.86,22.725,88.0,12.998000000000001,4,53,57,Medium,Mild,Medium,Mild
2012-10-18,15621,4,1,10,1,0,4,1,1,18.86,22.725,82.0,15.001299999999999,0,14,14,Low,Mild,Low,Mild
2012-10-18,15622,4,1,10,2,0,4,1,1,18.86,22.725,82.0,12.998000000000001,1,13,14,Low,Mild,Low,Mild
2012-10-18,15623,4,1,10,3,0,4,1,1,18.04,21.97,88.0,15.001299999999999,0,5,5,Low,Mild,Low,Mild
2012-10-18,15624,4,1,10,4,0,4,1,1,18.04,21.97,88.0,15.001299999999999,0,5,5,Low,Mild,Low,Mild
2012-10-18,15625,4,1,10,5,0,4,1,1,18.04,21.97,82.0,15.001299999999999,1,41,42,Low,Mild,Low,Mild
2012-10-18,15626,4,1,10,6,0,4,1,1,18.04,21.97,88.0,19.999499999999998,3,150,153,Medium,Mild,Medium,Mild
2012-10-18,15627,4,1,10,7,0,4,1,1,18.04,21.97,88.0,16.997899999999998,20,488,508,High,Mild,High,Mild
2012-10-18,15628,4,1,10,8,0,4,1,1,18.86,22.725,82.0,16.997899999999998,31,803,834,High,Mild,High,Mild
2012-10-18,15629,4,1,10,9,0,4,1,2,20.5,24.240000000000002,77.0,11.0014,41,346,387,High,Mild,High,Mild
2012-10-18,15630,4,1,10,10,0,4,1,2,21.32,25.0,68.0,15.001299999999999,60,158,218,High,Mild,High,Mild
2012-10-18,15631,4,1,10,11,0,4,1,2,22.96,26.515,56.00000000000001,15.001299999999999,79,189,268,High,Mild,High,Mild
2012-10-18,15632,4,1,10,12,0,4,1,2,24.599999999999998,31.06,53.0,16.997899999999998,93,284,377,High,Mild,High,Mild
